text,app_id
можешь открыть word,word
можешь открыть word,word
можешь открыть word если можешь,word
можешь открыть word на компе,word
можешь открыть yandeks muzyka,yandeks_muzyka
можешь открыть yandeks muzyka на компе,yandeks_muzyka
можешь открыть yandexmusic,yandeks_muzyka
можешь открыть блендер,blender_5_0
можешь открыть блендер,blender_5_0
можешь открыть блендер езли можешь,blender_5_0
можешь открыть блендер мне надо,blender_5_0
можешь открыть блендер на компе,blender_5_0
можешь открыть блендер на компе,blender_5_0
можешь открыть блендер щас,blender_5_0
можешь открыть блендер щас,blender_5_0
можешь открыть блокнот,bloknot
можешь открыть блокнот,bloknot
можешь открыть блокнот если можешь,bloknot
